filename,um_label
HeStutters_2_110.wav,0.0
HeStutters_2_111.wav,0.0
HeStutters_2_112.wav,1.0
HeStutters_2_113.wav,0.0
HeStutters_2_114.wav,1.0
HeStutters_2_115.wav,1.0
HeStutters_2_116.wav,0.0
HeStutters_2_117.wav,0.0
HeStutters_2_118.wav,0.0
HeStutters_2_119.wav,0.0
HeStutters_2_120.wav,0.0
HeStutters_2_121.wav,0.0
HeStutters_2_122.wav,0.0
HeStutters_2_123.wav,0.0
HeStutters_2_124.wav,0.0
HeStutters_2_125.wav,0.0
HeStutters_2_126.wav,0.0
HeStutters_2_127.wav,1.0
HeStutters_2_128.wav,1.0
HeStutters_2_129.wav,1.0
HeStutters_2_130.wav,1.0
HeStutters_2_131.wav,1.0
HeStutters_2_132.wav,1.0
HeStutters_2_133.wav,1.0
HeStutters_2_134.wav,0.0
HeStutters_2_135.wav,0.0
HeStutters_2_136.wav,0.0
HeStutters_2_137.wav,0.0
HeStutters_2_138.wav,0.0
HeStutters_2_139.wav,0.0
HeStutters_2_140.wav,0.0
HeStutters_2_141.wav,0.0
HeStutters_2_142.wav,0.0
HeStutters_2_143.wav,0.0
HeStutters_2_144.wav,0.0
HeStutters_2_145.wav,1.0
HeStutters_2_146.wav,1.0
HeStutters_2_147.wav,0.0
HeStutters_2_148.wav,1.0
HeStutters_2_149.wav,0.0
HeStutters_2_150.wav,0.0
HeStutters_2_151.wav,0.0
HeStutters_2_152.wav,0.0
HeStutters_2_153.wav,0.0
HeStutters_2_154.wav,1.0
HeStutters_2_155.wav,1.0
HeStutters_2_156.wav,0.0
HeStutters_2_157.wav,0.0
HeStutters_2_158.wav,0.0
HeStutters_2_159.wav,0.0
HeStutters_2_160.wav,0.0
HeStutters_2_161.wav,0.0
HeStutters_2_162.wav,0.0
HeStutters_2_163.wav,0.0
HeStutters_2_164.wav,0.0
HeStutters_2_165.wav,0.0
HeStutters_2_166.wav,0.0
HeStutters_2_167.wav,1.0
HeStutters_2_168.wav,1.0
HeStutters_2_169.wav,0.0
HeStutters_2_170.wav,0.0
HeStutters_2_171.wav,0.0
HeStutters_2_172.wav,1.0
HeStutters_2_173.wav,0.0
HeStutters_2_174.wav,0.0
HeStutters_2_175.wav,0.0
HeStutters_2_176.wav,0.0
HeStutters_2_177.wav,0.0
HeStutters_2_178.wav,0.0
HeStutters_2_179.wav,1.0
HeStutters_2_180.wav,0.0
HeStutters_2_181.wav,0.0
HeStutters_2_182.wav,0.0
HeStutters_2_183.wav,0.0
HeStutters_2_184.wav,0.0
HeStutters_2_185.wav,0.0
HeStutters_2_186.wav,0.0
HeStutters_2_187.wav,0.0
HeStutters_2_188.wav,0.0
HeStutters_2_189.wav,0.0
HeStutters_2_190.wav,0.0
HeStutters_2_191.wav,0.0
HeStutters_2_192.wav,0.0
HeStutters_2_193.wav,1.0
HeStutters_2_194.wav,1.0
HeStutters_2_195.wav,0.0
HeStutters_2_196.wav,1.0
HeStutters_2_197.wav,0.0
HeStutters_2_198.wav,1.0
HeStutters_2_199.wav,0.0
HeStutters_2_200.wav,0.0
HeStutters_2_201.wav,0.0
HeStutters_2_202.wav,0.0
HeStutters_2_203.wav,0.0
HeStutters_2_204.wav,0.0
HeStutters_2_205.wav,0.0
HeStutters_2_206.wav,0.0
HeStutters_2_207.wav,1.0
HeStutters_2_208.wav,0.0
HeStutters_2_209.wav,0.0
HeStutters_2_210.wav,0.0
HeStutters_2_211.wav,1.0
HeStutters_2_212.wav,0.0
HeStutters_2_213.wav,0.0
HeStutters_2_214.wav,0.0
HeStutters_2_215.wav,1.0
HeStutters_3_0.wav,0.0
HeStutters_3_1.wav,0.0
HeStutters_3_2.wav,0.0
HeStutters_3_3.wav,1.0
HeStutters_3_4.wav,0.0
HeStutters_3_5.wav,0.0
HeStutters_3_6.wav,1.0
HeStutters_3_7.wav,0.0
HeStutters_3_8.wav,0.0
HeStutters_3_9.wav,0.0
HeStutters_3_10.wav,0.0
HeStutters_3_11.wav,0.0
HeStutters_3_12.wav,0.0
HeStutters_3_13.wav,0.0
HeStutters_3_14.wav,0.0
HeStutters_3_15.wav,1.0
HeStutters_3_16.wav,0.0
HeStutters_3_17.wav,0.0
HeStutters_3_18.wav,0.0
HeStutters_3_19.wav,0.0
HeStutters_3_20.wav,0.0
HeStutters_3_21.wav,0.0
HeStutters_3_22.wav,1.0
HeStutters_3_23.wav,0.0
HeStutters_3_24.wav,0.0
HeStutters_3_25.wav,0.0
HeStutters_3_26.wav,0.0
HeStutters_3_27.wav,0.0
HeStutters_3_28.wav,0.0
HeStutters_3_29.wav,1.0
HeStutters_3_30.wav,0.0
HeStutters_3_31.wav,0.0
HeStutters_3_32.wav,0.0
HeStutters_3_33.wav,0.0
HeStutters_3_34.wav,0.0
HeStutters_3_35.wav,0.0
HeStutters_3_36.wav,0.0
HeStutters_3_37.wav,0.0
HeStutters_3_38.wav,0.0
HeStutters_3_39.wav,0.0
HeStutters_4_0.wav,0.0
HeStutters_4_1.wav,0.0
HeStutters_4_2.wav,0.0
HeStutters_4_3.wav,0.0
HeStutters_4_4.wav,0.0
HeStutters_4_5.wav,0.0
HeStutters_4_6.wav,0.0
HeStutters_4_7.wav,0.0
HeStutters_4_8.wav,1.0
HeStutters_4_9.wav,0.0
HeStutters_4_10.wav,0.0
HeStutters_4_11.wav,0.0
HeStutters_4_12.wav,0.0
HeStutters_4_13.wav,0.0
HeStutters_4_14.wav,1.0
HeStutters_4_15.wav,0.0
HeStutters_4_16.wav,1.0
HeStutters_4_17.wav,0.0
HeStutters_4_18.wav,0.0
HeStutters_4_19.wav,0.0
HeStutters_4_20.wav,0.0
HeStutters_4_21.wav,0.0
HeStutters_4_22.wav,0.0
HeStutters_4_23.wav,1.0
HeStutters_4_24.wav,0.0
HeStutters_4_25.wav,0.0
HeStutters_4_26.wav,0.0
HeStutters_4_27.wav,0.0
HeStutters_4_28.wav,0.0
HeStutters_4_29.wav,0.0
HeStutters_4_30.wav,0.0
HeStutters_4_31.wav,0.0
HeStutters_4_32.wav,0.0
HeStutters_4_33.wav,0.0
HeStutters_4_34.wav,0.0
HeStutters_4_35.wav,0.0
HeStutters_4_36.wav,0.0
HeStutters_4_37.wav,0.0
HeStutters_4_38.wav,0.0
HeStutters_4_39.wav,1.0
HeStutters_5_0.wav,0.0
HeStutters_5_1.wav,0.0
HeStutters_5_2.wav,0.0
HeStutters_5_3.wav,0.0
HeStutters_5_4.wav,0.0
HeStutters_5_5.wav,0.0
HeStutters_5_6.wav,0.0
HeStutters_5_7.wav,0.0
HeStutters_5_8.wav,0.0
HeStutters_5_9.wav,1.0
HeStutters_5_10.wav,0.0
HeStutters_5_11.wav,0.0
HeStutters_5_12.wav,0.0
HeStutters_5_13.wav,0.0
HeStutters_5_14.wav,0.0
HeStutters_5_15.wav,0.0
HeStutters_5_16.wav,0.0
HeStutters_5_17.wav,1.0
HeStutters_5_18.wav,0.0
HeStutters_5_19.wav,0.0
HeStutters_5_20.wav,1.0
HeStutters_5_21.wav,1.0
HeStutters_5_22.wav,1.0
HeStutters_5_23.wav,1.0
HeStutters_5_24.wav,0.0
HeStutters_5_25.wav,1.0
HeStutters_5_26.wav,0.0
HeStutters_5_27.wav,0.0
HeStutters_5_28.wav,0.0
HeStutters_5_29.wav,1.0
HeStutters_5_30.wav,0.0
HeStutters_5_31.wav,0.0
HeStutters_5_32.wav,0.0
HeStutters_5_33.wav,0.0
HeStutters_5_34.wav,0.0
HeStutters_5_35.wav,0.0
HeStutters_5_36.wav,0.0
HeStutters_5_37.wav,1.0
HeStutters_5_38.wav,0.0
HeStutters_5_39.wav,0.0
HeStutters_5_40.wav,0.0
HeStutters_5_41.wav,0.0
HeStutters_5_42.wav,0.0
HeStutters_5_43.wav,0.0
HeStutters_5_44.wav,0.0
HeStutters_5_45.wav,1.0
HeStutters_5_46.wav,1.0
HeStutters_5_47.wav,1.0
HeStutters_5_48.wav,1.0
HeStutters_5_49.wav,1.0
HeStutters_5_50.wav,1.0
HeStutters_5_51.wav,1.0
HeStutters_5_52.wav,0.0
HeStutters_5_53.wav,0.0
HeStutters_5_54.wav,0.0
HeStutters_5_55.wav,0.0
HeStutters_5_56.wav,0.0
HeStutters_5_57.wav,0.0
HeStutters_5_58.wav,1.0
HeStutters_5_59.wav,0.0
HeStutters_5_60.wav,0.0
HeStutters_5_61.wav,0.0
HeStutters_5_62.wav,1.0
HeStutters_5_63.wav,0.0
HeStutters_5_64.wav,0.0
HeStutters_5_65.wav,0.0
HeStutters_5_66.wav,1.0
HeStutters_5_67.wav,0.0
HeStutters_5_68.wav,0.0
HeStutters_5_69.wav,0.0
HeStutters_5_70.wav,1.0
HeStutters_5_71.wav,0.0
HeStutters_5_72.wav,0.0
HeStutters_5_73.wav,0.0
HeStutters_5_74.wav,1.0
HeStutters_5_75.wav,1.0
HeStutters_5_76.wav,1.0
HeStutters_5_77.wav,0.0
HeStutters_5_78.wav,0.0
HeStutters_5_79.wav,0.0
HeStutters_5_80.wav,0.0
HeStutters_5_81.wav,0.0
HeStutters_5_82.wav,0.0
HeStutters_5_83.wav,0.0
HeStutters_5_84.wav,0.0
HeStutters_5_85.wav,0.0
HeStutters_5_86.wav,0.0
HeStutters_5_87.wav,1.0
HeStutters_5_88.wav,0.0
HeStutters_5_89.wav,0.0
HeStutters_5_90.wav,1.0
HeStutters_5_91.wav,0.0
HeStutters_5_92.wav,0.0
HeStutters_5_93.wav,1.0
HeStutters_5_94.wav,0.0
HeStutters_5_95.wav,0.0
HeStutters_5_96.wav,0.0
HeStutters_5_97.wav,0.0
HeStutters_5_98.wav,0.0
HeStutters_5_99.wav,0.0
HeStutters_5_100.wav,0.0
HeStutters_5_101.wav,1.0
HeStutters_5_102.wav,0.0
HeStutters_5_103.wav,0.0
HeStutters_5_104.wav,0.0
HeStutters_5_105.wav,1.0
HeStutters_5_106.wav,1.0
HeStutters_5_107.wav,0.0
HeStutters_5_108.wav,0.0
HeStutters_5_109.wav,1.0
HeStutters_5_110.wav,1.0
HeStutters_5_111.wav,0.0
HeStutters_5_112.wav,0.0
HeStutters_5_113.wav,0.0
HeStutters_5_114.wav,0.0
HeStutters_5_115.wav,1.0
HeStutters_5_116.wav,0.0
HeStutters_5_117.wav,0.0
HeStutters_5_118.wav,0.0
HeStutters_5_119.wav,1.0
HeStutters_5_120.wav,0.0
HeStutters_5_121.wav,0.0
HeStutters_5_122.wav,0.0
HeStutters_5_123.wav,1.0
HeStutters_5_124.wav,1.0
HeStutters_5_125.wav,0.0
HeStutters_5_126.wav,0.0
HeStutters_5_127.wav,0.0
HeStutters_5_128.wav,1.0
HeStutters_5_129.wav,0.0
HeStutters_5_130.wav,0.0
HeStutters_5_131.wav,1.0
HeStutters_5_132.wav,0.0
HeStutters_5_133.wav,1.0
HeStutters_5_134.wav,0.0
HeStutters_5_135.wav,0.0
HeStutters_5_136.wav,0.0
HeStutters_5_137.wav,0.0
HeStutters_5_138.wav,0.0
HeStutters_5_139.wav,0.0
HeStutters_5_140.wav,0.0
HeStutters_5_141.wav,1.0
HeStutters_5_142.wav,0.0
HeStutters_5_143.wav,0.0
HeStutters_5_144.wav,1.0
HeStutters_5_145.wav,1.0
HeStutters_5_146.wav,0.0
HeStutters_5_147.wav,0.0
HeStutters_5_148.wav,1.0
HeStutters_5_149.wav,1.0
HeStutters_5_150.wav,0.0
HeStutters_5_151.wav,0.0
HeStutters_5_152.wav,0.0
HeStutters_5_153.wav,1.0
HeStutters_5_154.wav,1.0
HeStutters_5_155.wav,1.0
HeStutters_5_156.wav,0.0
HeStutters_5_157.wav,0.0
HeStutters_5_158.wav,0.0
HeStutters_5_159.wav,0.0
HeStutters_5_160.wav,0.0
HeStutters_5_161.wav,0.0
HeStutters_5_162.wav,0.0
HeStutters_5_163.wav,0.0
HeStutters_5_164.wav,1.0
HeStutters_5_165.wav,1.0
HeStutters_5_166.wav,1.0
HeStutters_5_167.wav,0.0
HeStutters_5_168.wav,0.0
HeStutters_5_169.wav,0.0
HeStutters_5_170.wav,1.0
HeStutters_5_171.wav,0.0
HeStutters_5_172.wav,0.0
HeStutters_5_173.wav,0.0
HeStutters_5_174.wav,0.0
HeStutters_5_175.wav,0.0
HeStutters_5_176.wav,0.0
HeStutters_5_177.wav,0.0
HeStutters_5_178.wav,0.0
HeStutters_5_179.wav,0.0
HeStutters_5_180.wav,1.0
HeStutters_5_181.wav,0.0
HeStutters_5_182.wav,0.0
HeStutters_5_183.wav,0.0
HeStutters_5_184.wav,1.0
HeStutters_5_185.wav,0.0
HeStutters_5_186.wav,0.0
HeStutters_5_187.wav,1.0
HeStutters_5_188.wav,0.0
HeStutters_5_189.wav,0.0
HeStutters_5_190.wav,0.0
HeStutters_5_191.wav,0.0
HeStutters_5_192.wav,0.0
HeStutters_5_193.wav,0.0
HeStutters_5_194.wav,0.0
HeStutters_5_195.wav,0.0
HeStutters_5_196.wav,0.0
HeStutters_5_197.wav,0.0
HeStutters_5_198.wav,0.0
HeStutters_6_0.wav,0.0
HeStutters_6_1.wav,0.0
HeStutters_6_2.wav,1.0
HeStutters_6_3.wav,0.0
HeStutters_6_4.wav,0.0
HeStutters_6_5.wav,0.0
HeStutters_6_6.wav,0.0
HeStutters_6_7.wav,1.0
HeStutters_6_8.wav,0.0
HeStutters_6_9.wav,0.0
HeStutters_6_10.wav,0.0
HeStutters_6_11.wav,0.0
HeStutters_6_12.wav,0.0
HeStutters_6_13.wav,0.0
HeStutters_6_14.wav,0.0
HeStutters_6_15.wav,0.0
HeStutters_6_16.wav,0.0
HeStutters_6_17.wav,0.0
HeStutters_6_18.wav,0.0
HeStutters_6_19.wav,0.0
HeStutters_6_20.wav,0.0
HeStutters_6_21.wav,0.0
HeStutters_6_22.wav,1.0
HeStutters_6_23.wav,0.0
HeStutters_6_24.wav,0.0
HeStutters_6_25.wav,0.0
HeStutters_6_26.wav,0.0
HeStutters_6_27.wav,0.0
HeStutters_6_28.wav,0.0
HeStutters_6_29.wav,0.0
HeStutters_6_30.wav,0.0
HeStutters_6_31.wav,0.0
HeStutters_6_32.wav,0.0
HeStutters_6_33.wav,0.0
HeStutters_6_34.wav,0.0
HeStutters_6_35.wav,0.0
HeStutters_6_36.wav,0.0
HeStutters_6_37.wav,0.0
HeStutters_6_38.wav,1.0
HeStutters_6_39.wav,0.0
HeStutters_6_40.wav,0.0
HeStutters_6_41.wav,0.0
HeStutters_6_42.wav,0.0
HeStutters_6_43.wav,0.0
HeStutters_6_44.wav,0.0
HeStutters_6_45.wav,0.0
HeStutters_6_46.wav,0.0
HeStutters_6_47.wav,1.0
HeStutters_6_48.wav,0.0
HeStutters_6_49.wav,0.0
HeStutters_6_50.wav,1.0
HeStutters_6_51.wav,0.0
HeStutters_6_52.wav,1.0
HeStutters_6_53.wav,0.0
HeStutters_6_54.wav,0.0
HeStutters_6_55.wav,0.0
HeStutters_6_56.wav,1.0
HeStutters_6_57.wav,0.0
HeStutters_6_58.wav,1.0
HeStutters_6_59.wav,0.0
HeStutters_6_60.wav,0.0
HeStutters_6_61.wav,0.0
HeStutters_6_62.wav,0.0
HeStutters_6_63.wav,0.0
HeStutters_6_64.wav,0.0
HeStutters_6_65.wav,0.0
HeStutters_6_66.wav,0.0
HeStutters_6_67.wav,1.0
HeStutters_6_68.wav,0.0
HeStutters_6_69.wav,0.0
HeStutters_6_70.wav,0.0
HeStutters_6_71.wav,0.0
HeStutters_6_72.wav,0.0
HeStutters_6_73.wav,0.0
HeStutters_6_74.wav,1.0
HeStutters_6_75.wav,0.0
HeStutters_6_76.wav,0.0
HeStutters_6_77.wav,1.0
HeStutters_6_78.wav,0.0
HeStutters_6_79.wav,0.0
HeStutters_6_80.wav,0.0
HeStutters_6_81.wav,0.0
HeStutters_6_82.wav,0.0
HeStutters_6_83.wav,0.0
HeStutters_6_84.wav,0.0
HeStutters_6_85.wav,0.0
HeStutters_6_86.wav,0.0
HeStutters_6_87.wav,0.0
HeStutters_6_88.wav,1.0
HeStutters_6_89.wav,1.0
HeStutters_6_90.wav,1.0
HeStutters_6_91.wav,0.0
HeStutters_6_92.wav,1.0
HeStutters_6_93.wav,0.0
HeStutters_6_94.wav,1.0
HeStutters_6_95.wav,0.0
HeStutters_6_96.wav,1.0
HeStutters_6_97.wav,1.0
HeStutters_6_98.wav,0.0
HeStutters_6_99.wav,1.0
HeStutters_6_100.wav,0.0
HeStutters_6_101.wav,0.0
HeStutters_6_102.wav,1.0
HeStutters_6_103.wav,0.0
HeStutters_6_104.wav,0.0
HeStutters_6_105.wav,0.0
HeStutters_6_106.wav,0.0
HeStutters_6_107.wav,1.0
HeStutters_6_108.wav,0.0
HeStutters_6_109.wav,1.0
HeStutters_6_110.wav,0.0
HeStutters_6_111.wav,0.0
HeStutters_6_112.wav,0.0
HeStutters_6_113.wav,0.0
HeStutters_6_114.wav,1.0
HeStutters_6_115.wav,1.0
HeStutters_6_116.wav,0.0
HeStutters_6_117.wav,0.0
HeStutters_6_118.wav,0.0
HeStutters_6_119.wav,0.0
HeStutters_6_120.wav,0.0
HeStutters_6_121.wav,1.0
HeStutters_6_122.wav,0.0
HeStutters_6_123.wav,1.0
HeStutters_6_124.wav,0.0
HeStutters_6_125.wav,1.0
HeStutters_6_126.wav,0.0
HeStutters_6_127.wav,0.0
HeStutters_6_128.wav,0.0
HeStutters_6_129.wav,0.0
HeStutters_6_130.wav,0.0
